Date,Month,Year,CustomerID,ProductType,ServiceType,Quantity,UnitPrice,Region,SalesRep,InstallationRequired,PaymentMethod,TotalRevenue,InstallationDate
11/29/2024,November,2024,3732,Solar Panel 500W,Repair,3,"?66,527",Ibadan,Grace,Yes,Cash,"?199,581",12/4/2024
11/28/2024,November,2024,7473,Accessories,Repair,4,"?140,186",Abuja,Michael,No,Cash,"?560,744",
11/22/2024,November,2024,7351,Solar Panel 500W,Product Purchase,8,"?263,373",Ibadan,Grace,Yes,POS,"?2,106,984",11/23/2024
1/15/2024,January,2024,2693,Accessories,Maintenance,9,"?92,942",Kano,John,Yes,Online Gateway,"?836,478",1/18/2024
11/22/2024,November,2024,1684,Accessories,Installation,1,"?113,034",Ibadan,Stella,No,Cash,"?113,034",
4/11/2024,April,2024,3919,Inverter 3.5kVA,Maintenance,1,"?159,525",Enugu,Stella,Yes,Transfer,"?159,525",4/18/2024
8/13/2024,August,2024,8166,Charge Controller,Product Purchase,6,"?336,150",Port Harcourt,Ada,No,Transfer,"?2,016,900",
10/4/2024,October,2024,4756,Charge Controller,Site Inspection,1,"?175,637",Enugu,Tunde,No,POS,"?175,637",
4/22/2024,April,2024,6454,Solar Panel 300W,Repair,5,"?16,280",Lagos,Michael,No,Cash,"?81,400",
1/1/2024,January,2024,4283,Charge Controller,Product Purchase,1,"?273,292",Enugu,Stella,Yes,Transfer,"?273,292",1/12/2024
9/22/2024,September,2024,5691,Battery 200Ah,Maintenance,8,"?260,090",Port Harcourt,Ada,No,Cash,"?2,080,720",
7/26/2024,July,2024,7828,Inverter 3.5kVA,Maintenance,5,"?244,897",Port Harcourt,Ada,Yes,POS,"?1,224,485",7/29/2024
4/19/2024,April,2024,8350,Solar Panel 500W,Product Purchase,6,"?360,682",Abuja,Grace,Yes,POS,"?2,164,092",5/1/2024
7/18/2024,July,2024,2156,Charge Controller,Installation,4,"?44,834",Port Harcourt,John,Yes,Online Gateway,"?179,336",7/20/2024
11/1/2024,November,2024,4061,Solar Panel 500W,Maintenance,8,"?223,482",Kano,Michael,No,Cash,"?1,787,856",
1/12/2024,January,2024,8157,Solar Panel 300W,Installation,9,"?32,985",Abuja,Grace,Yes,Transfer,"?296,865",1/16/2024
12/10/2024,December,2024,6919,Inverter 3.5kVA,Installation,9,"?410,522",Abuja,Grace,Yes,POS,"?3,694,698",12/24/2024
7/6/2024,July,2024,6893,Charge Controller,Site Inspection,1,"?153,894",Ibadan,Stella,Yes,Cash,"?153,894",7/15/2024
6/2/2024,June,2024,5445,Solar Panel 500W,Product Purchase,7,"?257,234",Enugu,Tunde,Yes,Cash,"?1,800,638",6/13/2024
11/29/2024,November,2024,7436,Accessories,Product Purchase,4,"?174,475",Port Harcourt,Grace,No,Transfer,"?697,900",
10/5/2024,October,2024,2292,Charge Controller,Installation,8,"?127,488",Ibadan,John,Yes,POS,"?1,019,904",10/19/2024
6/19/2024,June,2024,8902,Solar Panel 300W,Site Inspection,7,"?278,086",Ibadan,Stella,No,Online Gateway,"?1,946,602",
5/13/2024,May,2024,3067,Accessories,Maintenance,1,"?313,843",Enugu,Ada,Yes,Cash,"?313,843",5/16/2024
1/25/2024,January,2024,2979,Solar Panel 500W,Maintenance,1,"?172,853",Abuja,Grace,No,POS,"?172,853",
1/18/2024,January,2024,2736,Solar Panel 500W,Product Purchase,1,"?51,517",Ibadan,Tunde,No,Online Gateway,"?51,517",
7/8/2024,July,2024,2918,Inverter 3.5kVA,Installation,2,"?269,341",Ibadan,Ada,No,POS,"?538,682",
5/20/2024,May,2024,1700,Inverter 3.5kVA,Site Inspection,2,"?347,420",Abuja,Grace,Yes,POS,"?694,840",5/26/2024
2/12/2024,February,2024,5046,Solar Panel 500W,Site Inspection,9,"?424,589",Abuja,John,No,Cash,"?3,821,301",
11/29/2024,November,2024,3073,Accessories,Maintenance,5,"?194,723",Lagos,Tunde,Yes,Cash,"?973,615",12/13/2024
10/10/2024,October,2024,5661,Inverter 3.5kVA,Maintenance,1,"?158,491",Port Harcourt,Tunde,No,Transfer,"?158,491",
5/25/2024,May,2024,1394,Solar Panel 500W,Repair,7,"?359,471",Lagos,John,No,Transfer,"?2,516,297",
11/10/2024,November,2024,4048,Accessories,Repair,2,"?328,339",Enugu,Ada,Yes,POS,"?656,678",11/19/2024
11/14/2024,November,2024,4452,Battery 200Ah,Installation,3,"?85,808",Abuja,Grace,No,Cash,"?257,424",
4/1/2024,April,2024,1522,Charge Controller,Repair,4,"?351,438",Kano,Tunde,No,POS,"?1,405,752",
6/27/2024,June,2024,9741,Battery 200Ah,Site Inspection,3,"?95,639",Ibadan,Michael,Yes,Cash,"?286,917",7/5/2024
2/25/2024,February,2024,2468,Battery 200Ah,Repair,3,"?332,053",Ibadan,Michael,No,Online Gateway,"?996,159",
6/3/2024,June,2024,7230,Charge Controller,Product Purchase,9,"?159,045",Abuja,Grace,No,Cash,"?1,431,405",
6/8/2024,June,2024,9116,Solar Panel 500W,Product Purchase,4,"?59,330",Ibadan,Ada,Yes,POS,"?237,320",6/21/2024
4/20/2024,April,2024,7811,Solar Panel 500W,Maintenance,8,"?180,819",Lagos,Tunde,Yes,Transfer,"?1,446,552",5/1/2024
5/16/2024,May,2024,2421,Inverter 3.5kVA,Maintenance,1,"?107,064",Ibadan,Ada,No,Cash,"?107,064",
8/19/2024,August,2024,8987,Solar Panel 300W,Installation,6,"?430,764",Kano,Michael,Yes,POS,"?2,584,584",8/22/2024
8/7/2024,August,2024,1285,Solar Panel 500W,Product Purchase,1,"?428,438",Port Harcourt,Tunde,Yes,Online Gateway,"?428,438",8/9/2024
3/8/2024,March,2024,3745,Charge Controller,Installation,5,"?382,588",Enugu,Tunde,Yes,Transfer,"?1,912,940",3/22/2024
10/28/2024,October,2024,8108,Solar Panel 300W,Installation,7,"?421,692",Enugu,Grace,No,Transfer,"?2,951,844",
9/5/2024,September,2024,5464,Charge Controller,Repair,1,"?383,740",Enugu,Grace,Yes,Online Gateway,"?383,740",9/13/2024
11/18/2024,November,2024,2445,Charge Controller,Maintenance,9,"?19,756",Lagos,Grace,Yes,Cash,"?177,804",11/25/2024
1/6/2024,January,2024,6837,Charge Controller,Installation,9,"?54,564",Port Harcourt,Grace,Yes,Online Gateway,"?491,076",1/16/2024
10/6/2024,October,2024,2466,Solar Panel 300W,Installation,6,"?94,850",Port Harcourt,Ada,Yes,POS,"?569,100",10/11/2024
4/3/2024,April,2024,8167,Battery 200Ah,Maintenance,2,"?59,404",Kano,Tunde,No,Online Gateway,"?118,808",
9/25/2024,September,2024,9479,Accessories,Maintenance,2,"?211,640",Enugu,Ada,No,Transfer,"?423,280",
7/15/2024,July,2024,5426,Charge Controller,Product Purchase,9,"?330,627",Kano,Stella,Yes,Cash,"?2,975,643",7/23/2024
1/25/2024,January,2024,6932,Inverter 3.5kVA,Maintenance,4,"?422,749",Kano,Stella,No,POS,"?1,690,996",
5/27/2024,May,2024,2178,Solar Panel 500W,Repair,6,"?404,626",Kano,Michael,Yes,Cash,"?2,427,756",5/29/2024
4/27/2024,April,2024,3551,Accessories,Product Purchase,2,"?202,114",Enugu,Michael,No,Online Gateway,"?404,228",
12/3/2024,December,2024,5370,Solar Panel 500W,Installation,4,"?264,276",Lagos,John,No,Online Gateway,"?1,057,104",
12/3/2024,December,2024,7322,Solar Panel 500W,Repair,2,"?232,573",Kano,Stella,Yes,POS,"?465,146",12/13/2024
3/6/2024,March,2024,5862,Solar Panel 300W,Repair,3,"?215,823",Lagos,Stella,Yes,Online Gateway,"?647,469",3/11/2024
10/27/2024,October,2024,6855,Inverter 3.5kVA,Product Purchase,2,"?293,685",Ibadan,Grace,Yes,Cash,"?587,370",11/2/2024
6/23/2024,June,2024,2203,Inverter 3.5kVA,Installation,8,"?337,596",Port Harcourt,Grace,Yes,Online Gateway,"?2,700,768",6/24/2024
11/14/2024,November,2024,8349,Accessories,Product Purchase,5,"?298,473",Enugu,John,Yes,Cash,"?1,492,365",11/23/2024
3/16/2024,March,2024,7386,Inverter 3.5kVA,Site Inspection,5,"?402,215",Ibadan,Ada,No,Online Gateway,"?2,011,075",
4/23/2024,April,2024,2119,Inverter 3.5kVA,Site Inspection,8,"?395,460",Ibadan,Stella,Yes,POS,"?3,163,680",5/3/2024
4/20/2024,April,2024,9388,Inverter 3.5kVA,Product Purchase,8,"?330,078",Abuja,Grace,Yes,Cash,"?2,640,624",5/3/2024
9/5/2024,September,2024,4975,Accessories,Installation,7,"?34,072",Enugu,Stella,No,POS,"?238,504",
7/21/2024,July,2024,9717,Battery 200Ah,Installation,5,"?40,268",Ibadan,Michael,Yes,Transfer,"?201,340",7/30/2024
5/26/2024,May,2024,2292,Inverter 3.5kVA,Maintenance,7,"?401,075",Ibadan,John,No,Transfer,"?2,807,525",
2/4/2024,February,2024,4655,Inverter 3.5kVA,Repair,1,"?380,492",Abuja,John,No,Online Gateway,"?380,492",
11/4/2024,November,2024,5786,Solar Panel 300W,Product Purchase,3,"?43,459",Enugu,Michael,Yes,Cash,"?130,377",11/10/2024
1/26/2024,January,2024,3217,Solar Panel 300W,Repair,3,"?143,578",Ibadan,Stella,Yes,Online Gateway,"?430,734",1/28/2024
8/25/2024,August,2024,7590,Inverter 3.5kVA,Repair,2,"?243,081",Abuja,Tunde,Yes,POS,"?486,162",8/27/2024
1/14/2024,January,2024,2017,Battery 200Ah,Site Inspection,6,"?284,990",Lagos,John,No,Online Gateway,"?1,709,940",
2/14/2024,February,2024,6176,Inverter 3.5kVA,Site Inspection,3,"?184,225",Port Harcourt,Stella,Yes,Transfer,"?552,675",2/20/2024
8/3/2024,August,2024,4590,Inverter 3.5kVA,Product Purchase,4,"?377,546",Kano,Ada,No,POS,"?1,510,184",
8/20/2024,August,2024,9239,Inverter 3.5kVA,Product Purchase,3,"?328,452",Ibadan,John,Yes,Transfer,"?985,356",8/28/2024
7/11/2024,July,2024,7176,Charge Controller,Installation,7,"?407,589",Lagos,Michael,Yes,POS,"?2,853,123",7/21/2024
2/20/2024,February,2024,7647,Battery 200Ah,Product Purchase,4,"?151,526",Port Harcourt,John,No,POS,"?606,104",
8/1/2024,August,2024,5722,Solar Panel 500W,Installation,5,"?236,317",Lagos,Michael,No,Transfer,"?1,181,585",
5/30/2024,May,2024,7015,Inverter 3.5kVA,Installation,7,"?264,510",Abuja,Ada,No,Online Gateway,"?1,851,570",
10/1/2024,October,2024,6122,Solar Panel 500W,Product Purchase,4,"?111,236",Lagos,Stella,Yes,Transfer,"?444,944",10/7/2024
12/3/2024,December,2024,8683,Battery 200Ah,Installation,6,"?49,895",Ibadan,Michael,No,Cash,"?299,370",
3/16/2024,March,2024,3089,Inverter 3.5kVA,Repair,9,"?44,678",Ibadan,Michael,Yes,POS,"?402,102",3/29/2024
8/7/2024,August,2024,3056,Solar Panel 500W,Installation,6,"?243,962",Enugu,Grace,Yes,Cash,"?1,463,772",8/11/2024
12/13/2024,December,2024,4680,Accessories,Repair,5,"?126,023",Kano,Ada,No,Transfer,"?630,115",
7/5/2024,July,2024,5885,Solar Panel 500W,Repair,1,"?260,400",Kano,Tunde,Yes,Transfer,"?260,400",7/8/2024
10/15/2024,October,2024,4114,Battery 200Ah,Repair,8,"?331,896",Ibadan,John,Yes,Online Gateway,"?2,655,168",10/26/2024
1/28/2024,January,2024,8383,Inverter 3.5kVA,Maintenance,5,"?71,183",Lagos,Grace,Yes,POS,"?355,915",2/8/2024
6/28/2024,June,2024,2629,Charge Controller,Maintenance,5,"?284,906",Enugu,Tunde,No,Online Gateway,"?1,424,530",
9/9/2024,September,2024,2543,Battery 200Ah,Installation,3,"?428,797",Enugu,John,Yes,POS,"?1,286,391",9/11/2024
5/5/2024,May,2024,8512,Charge Controller,Product Purchase,2,"?19,426",Ibadan,Ada,No,Transfer,"?38,852",
6/25/2024,June,2024,6769,Inverter 3.5kVA,Installation,1,"?240,655",Lagos,Ada,No,Cash,"?240,655",
2/6/2024,February,2024,2904,Solar Panel 500W,Maintenance,9,"?82,010",Ibadan,Tunde,Yes,POS,"?738,090",2/9/2024
4/8/2024,April,2024,2436,Accessories,Site Inspection,5,"?290,195",Port Harcourt,Ada,Yes,POS,"?1,450,975",4/10/2024
4/7/2024,April,2024,6031,Accessories,Site Inspection,4,"?414,205",Lagos,Stella,Yes,Cash,"?1,656,820",4/9/2024
5/6/2024,May,2024,4317,Battery 200Ah,Installation,7,"?251,864",Abuja,Tunde,Yes,Transfer,"?1,763,048",5/9/2024
6/16/2024,June,2024,5116,Battery 200Ah,Maintenance,4,"?207,935",Abuja,Michael,No,Transfer,"?831,740",
3/20/2024,March,2024,5552,Battery 200Ah,Repair,2,"?24,240",Kano,Michael,No,Transfer,"?48,480",
10/20/2024,October,2024,6563,Solar Panel 300W,Maintenance,9,"?326,711",Port Harcourt,Ada,No,Online Gateway,"?2,940,399",
11/28/2024,November,2024,7123,Accessories,Installation,8,"?142,277",Abuja,Ada,No,Transfer,"?1,138,216",
5/5/2024,May,2024,4061,Accessories,Maintenance,4,"?372,475",Ibadan,John,No,Cash,"?1,489,900",
12/8/2024,December,2024,9089,Inverter 3.5kVA,Site Inspection,8,"?53,275",Abuja,Tunde,No,Online Gateway,"?426,200",
11/5/2024,November,2024,9456,Solar Panel 300W,Repair,9,"?131,854",Ibadan,Grace,Yes,Transfer,"?1,186,686",11/8/2024
5/29/2024,May,2024,4731,Battery 200Ah,Installation,2,"?20,782",Port Harcourt,Tunde,No,POS,"?41,564",
1/16/2024,January,2024,7327,Battery 200Ah,Installation,4,"?230,370",Enugu,Stella,Yes,POS,"?921,480",1/18/2024
1/28/2024,January,2024,4317,Charge Controller,Product Purchase,6,"?171,309",Enugu,Michael,No,POS,"?1,027,854",
6/21/2024,June,2024,3046,Solar Panel 300W,Repair,7,"?27,646",Enugu,Michael,No,Cash,"?193,522",
2/15/2024,February,2024,4144,Solar Panel 500W,Installation,5,"?64,440",Kano,Stella,Yes,Cash,"?322,200",2/29/2024
11/23/2024,November,2024,4221,Accessories,Maintenance,7,"?115,904",Enugu,John,No,POS,"?811,328",
8/23/2024,August,2024,6064,Inverter 3.5kVA,Maintenance,4,"?422,548",Abuja,Stella,No,Online Gateway,"?1,690,192",
8/1/2024,August,2024,1722,Solar Panel 500W,Maintenance,8,"?177,231",Kano,John,Yes,Transfer,"?1,417,848",8/6/2024
3/25/2024,March,2024,8775,Solar Panel 500W,Maintenance,3,"?72,918",Enugu,John,Yes,Transfer,"?218,754",4/1/2024
10/8/2024,October,2024,8564,Inverter 3.5kVA,Installation,3,"?441,700",Enugu,Grace,No,Transfer,"?1,325,100",
8/19/2024,August,2024,9275,Battery 200Ah,Site Inspection,5,"?100,332",Port Harcourt,John,No,Transfer,"?501,660",
3/25/2024,March,2024,5835,Accessories,Repair,6,"?85,859",Lagos,Ada,Yes,POS,"?515,154",3/30/2024
3/5/2024,March,2024,4819,Charge Controller,Maintenance,3,"?174,670",Enugu,Ada,No,Transfer,"?524,010",
5/13/2024,May,2024,4364,Battery 200Ah,Installation,2,"?328,689",Port Harcourt,John,No,Cash,"?657,378",
5/30/2024,May,2024,7089,Battery 200Ah,Installation,5,"?363,144",Port Harcourt,Stella,Yes,Transfer,"?1,815,720",5/31/2024
4/24/2024,April,2024,5318,Solar Panel 300W,Maintenance,6,"?419,470",Port Harcourt,Stella,No,Online Gateway,"?2,516,820",
3/4/2024,March,2024,7936,Solar Panel 500W,Product Purchase,3,"?327,308",Lagos,Stella,No,Transfer,"?981,924",
12/8/2024,December,2024,3780,Solar Panel 500W,Installation,7,"?177,624",Lagos,Ada,Yes,Online Gateway,"?1,243,368",12/20/2024
12/28/2024,December,2024,8398,Accessories,Repair,3,"?135,936",Port Harcourt,Grace,Yes,POS,"?407,808",1/10/2025
12/17/2024,December,2024,3452,Solar Panel 500W,Repair,2,"?50,128",Lagos,John,No,Online Gateway,"?100,256",
6/6/2024,June,2024,6288,Charge Controller,Product Purchase,4,"?107,245",Ibadan,Michael,Yes,Transfer,"?428,980",6/16/2024
3/17/2024,March,2024,9520,Charge Controller,Installation,3,"?213,554",Port Harcourt,Stella,No,Online Gateway,"?640,662",
5/25/2024,May,2024,1425,Charge Controller,Product Purchase,7,"?280,656",Enugu,Grace,No,POS,"?1,964,592",
12/8/2024,December,2024,9961,Inverter 3.5kVA,Installation,8,"?88,654",Abuja,Ada,Yes,POS,"?709,232",12/9/2024
8/12/2024,August,2024,4975,Accessories,Installation,3,"?397,431",Ibadan,Tunde,No,Transfer,"?1,192,293",
11/8/2024,November,2024,9799,Charge Controller,Product Purchase,6,"?344,031",Port Harcourt,John,No,POS,"?2,064,186",
4/12/2024,April,2024,7669,Solar Panel 300W,Site Inspection,1,"?390,265",Abuja,Stella,No,Online Gateway,"?390,265",
12/12/2024,December,2024,3124,Solar Panel 300W,Maintenance,5,"?271,849",Enugu,Ada,Yes,Cash,"?1,359,245",12/23/2024
10/27/2024,October,2024,2300,Battery 200Ah,Maintenance,2,"?165,531",Abuja,Tunde,No,POS,"?331,062",
3/28/2024,March,2024,6015,Battery 200Ah,Maintenance,1,"?35,288",Kano,John,No,Online Gateway,"?35,288",
10/29/2024,October,2024,9657,Accessories,Product Purchase,7,"?399,692",Kano,Michael,No,POS,"?2,797,844",
6/16/2024,June,2024,2964,Battery 200Ah,Installation,4,"?287,683",Abuja,John,No,Transfer,"?1,150,732",
6/18/2024,June,2024,6567,Battery 200Ah,Installation,5,"?228,519",Port Harcourt,John,Yes,Transfer,"?1,142,595",6/25/2024
5/14/2024,May,2024,6279,Solar Panel 300W,Repair,2,"?156,917",Port Harcourt,Stella,No,POS,"?313,834",
2/19/2024,February,2024,3360,Battery 200Ah,Installation,8,"?324,014",Port Harcourt,Grace,Yes,Cash,"?2,592,112",3/3/2024
12/5/2024,December,2024,3039,Solar Panel 300W,Site Inspection,3,"?91,702",Port Harcourt,John,No,Cash,"?275,106",
12/12/2024,December,2024,2184,Charge Controller,Maintenance,7,"?28,467",Abuja,Tunde,Yes,Online Gateway,"?199,269",12/20/2024
5/13/2024,May,2024,4934,Charge Controller,Site Inspection,1,"?61,436",Enugu,Tunde,Yes,Online Gateway,"?61,436",5/27/2024
12/12/2024,December,2024,6794,Accessories,Maintenance,1,"?168,103",Lagos,John,No,POS,"?168,103",
5/16/2024,May,2024,9172,Inverter 3.5kVA,Product Purchase,7,"?241,369",Lagos,John,No,Online Gateway,"?1,689,583",
9/1/2024,September,2024,1777,Battery 200Ah,Site Inspection,1,"?324,087",Enugu,Grace,No,POS,"?324,087",
4/18/2024,April,2024,4379,Charge Controller,Installation,9,"?214,887",Enugu,Tunde,Yes,POS,"?1,933,983",4/30/2024
11/8/2024,November,2024,3418,Charge Controller,Maintenance,9,"?38,116",Port Harcourt,Tunde,No,POS,"?343,044",
10/13/2024,October,2024,5077,Accessories,Repair,8,"?199,240",Kano,Stella,Yes,Transfer,"?1,593,920",10/20/2024
1/21/2024,January,2024,3439,Solar Panel 500W,Site Inspection,8,"?421,234",Abuja,Michael,No,POS,"?3,369,872",
3/30/2024,March,2024,8804,Solar Panel 500W,Product Purchase,4,"?423,956",Lagos,Tunde,Yes,POS,"?1,695,824",4/1/2024
10/22/2024,October,2024,6269,Accessories,Repair,4,"?386,934",Enugu,Michael,No,Cash,"?1,547,736",
4/21/2024,April,2024,6587,Solar Panel 300W,Product Purchase,5,"?428,536",Abuja,Michael,No,Online Gateway,"?2,142,680",
10/27/2024,October,2024,2989,Inverter 3.5kVA,Maintenance,9,"?442,028",Kano,Tunde,No,POS,"?3,978,252",
3/17/2024,March,2024,8868,Accessories,Site Inspection,3,"?226,090",Enugu,Grace,Yes,POS,"?678,270",3/23/2024
6/25/2024,June,2024,1944,Solar Panel 500W,Product Purchase,4,"?411,655",Abuja,Grace,No,POS,"?1,646,620",
12/8/2024,December,2024,9220,Inverter 3.5kVA,Repair,5,"?31,696",Kano,Stella,Yes,POS,"?158,480",12/14/2024
5/27/2024,May,2024,2897,Charge Controller,Repair,7,"?30,948",Enugu,John,No,POS,"?216,636",
4/10/2024,April,2024,6751,Accessories,Installation,5,"?255,018",Kano,Grace,Yes,Cash,"?1,275,090",4/19/2024
9/2/2024,September,2024,6150,Solar Panel 300W,Product Purchase,9,"?338,106",Ibadan,Ada,Yes,Transfer,"?3,042,954",9/11/2024
4/26/2024,April,2024,2697,Inverter 3.5kVA,Site Inspection,6,"?363,285",Enugu,John,No,Transfer,"?2,179,710",
4/1/2024,April,2024,6885,Solar Panel 500W,Site Inspection,3,"?289,336",Kano,Ada,Yes,Cash,"?868,008",4/2/2024
1/28/2024,January,2024,2665,Charge Controller,Installation,6,"?38,362",Ibadan,Tunde,Yes,POS,"?230,172",2/1/2024
1/25/2024,January,2024,9951,Accessories,Repair,6,"?40,071",Enugu,John,No,Cash,"?240,426",
2/27/2024,February,2024,2785,Battery 200Ah,Product Purchase,1,"?401,004",Enugu,John,Yes,POS,"?401,004",3/10/2024
10/23/2024,October,2024,6948,Charge Controller,Repair,7,"?405,742",Kano,Ada,No,Online Gateway,"?2,840,194",
5/13/2024,May,2024,3607,Solar Panel 500W,Product Purchase,3,"?276,935",Kano,Stella,No,Transfer,"?830,805",
11/26/2024,November,2024,9590,Accessories,Product Purchase,1,"?172,740",Abuja,Grace,No,Transfer,"?172,740",
9/5/2024,September,2024,3630,Solar Panel 500W,Product Purchase,1,"?96,226",Ibadan,Tunde,Yes,Online Gateway,"?96,226",9/10/2024
2/7/2024,February,2024,8660,Battery 200Ah,Repair,5,"?273,883",Enugu,Tunde,Yes,Online Gateway,"?1,369,415",2/18/2024
3/15/2024,March,2024,1238,Charge Controller,Repair,2,"?257,627",Lagos,Grace,Yes,Transfer,"?515,254",3/16/2024
5/21/2024,May,2024,4536,Inverter 3.5kVA,Repair,2,"?110,118",Lagos,Tunde,No,Online Gateway,"?220,236",
11/17/2024,November,2024,4861,Inverter 3.5kVA,Maintenance,4,"?411,123",Abuja,John,Yes,Online Gateway,"?1,644,492",11/27/2024
6/16/2024,June,2024,9491,Charge Controller,Repair,7,"?113,275",Lagos,Michael,No,POS,"?792,925",
9/15/2024,September,2024,8899,Inverter 3.5kVA,Installation,8,"?83,679",Lagos,Ada,Yes,Online Gateway,"?669,432",9/17/2024
12/20/2024,December,2024,8145,Accessories,Maintenance,7,"?351,599",Kano,Grace,No,POS,"?2,461,193",
8/12/2024,August,2024,6861,Charge Controller,Product Purchase,9,"?142,073",Port Harcourt,John,Yes,Online Gateway,"?1,278,657",8/23/2024
5/31/2024,May,2024,1248,Charge Controller,Site Inspection,7,"?364,454",Port Harcourt,Stella,Yes,Cash,"?2,551,178",6/14/2024
1/19/2024,January,2024,5323,Solar Panel 500W,Maintenance,4,"?22,574",Lagos,Stella,No,POS,"?90,296",
5/25/2024,May,2024,8101,Solar Panel 300W,Maintenance,9,"?254,035",Abuja,John,Yes,POS,"?2,286,315",5/26/2024
8/28/2024,August,2024,3860,Solar Panel 500W,Product Purchase,9,"?417,522",Abuja,Ada,Yes,Transfer,"?3,757,698",9/1/2024
12/9/2024,December,2024,1723,Inverter 3.5kVA,Repair,3,"?213,285",Ibadan,Grace,No,Online Gateway,"?639,855",
8/24/2024,August,2024,1569,Solar Panel 300W,Repair,8,"?49,811",Abuja,Tunde,No,POS,"?398,488",
2/4/2024,February,2024,9411,Charge Controller,Maintenance,1,"?402,188",Abuja,Tunde,Yes,Cash,"?402,188",2/9/2024
7/8/2024,July,2024,3834,Inverter 3.5kVA,Repair,2,"?415,897",Kano,Michael,Yes,Cash,"?831,794",7/17/2024
1/1/2024,January,2024,8928,Battery 200Ah,Maintenance,8,"?177,786",Kano,Grace,No,Transfer,"?1,422,288",
6/1/2024,June,2024,7671,Inverter 3.5kVA,Site Inspection,8,"?214,722",Enugu,John,Yes,Online Gateway,"?1,717,776",6/8/2024
5/5/2024,May,2024,3122,Solar Panel 300W,Site Inspection,6,"?264,926",Lagos,Michael,Yes,POS,"?1,589,556",5/19/2024
12/10/2024,December,2024,5000,Solar Panel 300W,Product Purchase,8,"?276,263",Enugu,Stella,Yes,Transfer,"?2,210,104",12/23/2024
8/13/2024,August,2024,4089,Charge Controller,Installation,8,"?192,493",Abuja,Tunde,No,Online Gateway,"?1,539,944",
8/8/2024,August,2024,8165,Accessories,Installation,2,"?150,925",Port Harcourt,Grace,Yes,Online Gateway,"?301,850",8/18/2024
7/29/2024,July,2024,8210,Battery 200Ah,Repair,3,"?107,955",Abuja,Tunde,Yes,Transfer,"?323,865",7/30/2024
1/25/2024,January,2024,1049,Charge Controller,Installation,7,"?252,471",Abuja,Michael,No,Cash,"?1,767,297",
1/16/2024,January,2024,1514,Battery 200Ah,Site Inspection,3,"?304,606",Lagos,John,No,Transfer,"?913,818",
6/30/2024,June,2024,5671,Battery 200Ah,Product Purchase,2,"?77,165",Port Harcourt,Michael,No,Transfer,"?154,330",
